Corrected,Corrected,Corrected,Corrected,Corrected,Corrected
0.0,0.0,0.0,0.0,0.0,0.0
1011505.6165829041,823965.70835304214,708424.85417592351,0.0,0.0,0.0
31983351.661439363,31253632.230890416,30558882.168335997,512521946.58750802,760743629.5345515,707961094.47108781
0.0,0.0,0.0,14154531.274925271,0.0,3060343.3151883171
3140645.2418605643,2536692.8701691083,2734690.0043828934,7822610.065389202,13408670.448983373,13249867.65683987
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,99361.315576281719,1509549.5394383632,0.0,0.0
396926.15215415828,314824.31591343629,361793.01787393843,528931.69216809142,1122817.4281721741,339769.98847813817
311252.68238371011,318892.85402995715,398967.32602818077,3681592.7028378784,1540357.7666080457,1225059.3480694999
160116.29740611487,352307.92841436423,273278.67909813125,0.0,0.0,83724.482339147231
1464247.697049781,980293.91359067976,1220304.0334177753,0.0,0.0,30151.207500196164
549231.58670181641,1152815.0454461514,776516.26418613328,0.0,0,10390.594373206812
2858958.0759606482,3025338.5152915199,2654791.1710319933,568221.02003737178,1166740.6983696816,1596771.7433130296
730307.71159276576,743460.43892336125,1078208.5719492831,0.0,0.0,0.0
3899602.2045778078,4184631.5448238812,3853258.8768449929,0,0,0
1228740.1752963772,839143.04965266946,1364957.5802154366,0,0,0
3463890.3321828544,3382029.4060707637,3514575.9456009506,0,0,0
0.0,0.0,0.0,0,0,0
0.0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
378260.24357201398,353536.64890807524,491734.5420971656,0,0,0
237628.24464414551,259707.59269881062,51025.205378161059,0,0,0
727711.4605140168,653214.16153916495,843626.69255293126,0,0,0
24028.00692542352,242396.19636190776,39516.955303925126,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
10524110.811669216,11907101.163847335,10886135.903345808,73629966.784734473,90433463.810918972,81046880.711985484
181890.68817113026,0.0,0.0,0.0,0.0,0.0
380481.66846975993,160464.92526378002,66955.732461144522,3996198.102027921,1441830.5363300336,6879562.8831415968
11638297.425898761,11899442.535910973,10399104.368923817,329360403.96900469,456618660.46285957,429556100.27462369
503305.17114737147,171415.36882843531,418913.79971233587,4301977.2388044037,0.0,0.0
681655.08685818943,308275.38933466334,196243.10092263974,8355764.6272433233,3410176.8867638153,0.0
0.0,0.0,0.0,1774271.3982652097,0.0,4463785.024075307
0.0,107870.10536420305,0,4360170.1673369845,4059649.8141398793,230050.68122945289
1383195.0314358613,441783.46503809368,1078206.5827267622,265889.17895202379,2173973.8038758049,5741978.5285471138
0.0,0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0
593704.58364278602,624494.99148384458,491943.88219833071,453171.56901972916,77628.197432133456,0
157699.0982146613,112267.61206764147,226101.66200895727,0,25853.291627957464,47392.198165297305
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5324043.9439995261,7146040.4758488704,6331857.064155004,25016508.270732235,18513046.877425738,13376994.832655527
2164919.4078881633,716637.77661545237,152372.75595019013,3001255.0213800636,0.0,5437279.742687989
0.0,0.0,0.0,0.0,0.0,0.0
0.0,868757.87404934305,278172.28642632777,64155771.690012522,77121325.345966995,71475858.190519214
1665176.2328550215,1232534.592872441,1574722.1143110523,0.0,0.0,0.0
0.0,0.0,0.0,1106734.172965385,2211263.0835371166,717655.86538674904
61410.928155479873,207587.74552048196,139092.48490449897,35288.977310469796,0.0,244842.43748681343
0,0.0,0,43886.990335935712,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
33529826.492382389,35216975.220634148,31793412.744302776,195307199.63529786,228786542.28968266,203548605.72266257
0.0,0.0,0.0,0.0,0.0,0.0
0.0,770484.76961381931,0.0,13990618.863771619,15689468.296734825,7040807.6652569631
25202998.457835473,24861504.661702693,23360531.305296846,319611777.55685598,412902993.23535717,383548444.52758086
0.0,0.0,0.0,770276.12013627344,3083506.535870974,574692.89822365798
6411489.9334281785,5187169.5684257848,4889148.7510356782,13172676.841936477,12170258.321579266,11643802.817391781
0.0,202322.74430638991,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1376852.6704938968,916337.64330517559,521851.20165308251
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
300995.53940413793,304886.30857278366,282380.67794032441,0,0,0
787934.4286190985,887292.44161503681,835306.00451652869,0,0,0
409569.38716771454,428631.74443533574,346484.20707869699,117105.40850373637,117161.53509224317,0
1784910.5137122234,1718109.5561088123,1550850.9595577593,0,0,0
53569.749516581156,139997.71713029107,0.0,0,0,0
2233480.9963178942,2014429.9569939799,2078889.7486578922,202133.38535464514,217616.36211179674,76821.635832545944
425024.39983292168,439447.63650605781,365336.4159502986,24357.777844964574,0.0,32220.144735364676
1679068.8957029085,1565650.9896339902,1778728.480840838,0,0,0
0.0,7074.6885096822307,0.0,0,0,0
551977.92577235645,502491.06646121421,267188.78077467793,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38180500.910246439,41456111.934484333,38642143.396058746,220052869.6581704,254860796.81628969,230884061.59973347
0.0,0.0,0.0,0.0,0.0,0.0
1460712.6110976108,1231823.4177542662,0.0,11529209.961433338,18039748.580962844,15718622.987335758
30970287.938411742,31374317.129414976,29379955.349510398,421411591.04185128,511235332.95575345,473106812.64079249
0.0,0.0,0.0,0.0,0.0,0.0
3511877.5409891051,3064846.5767126596,3934649.7762754997,14397894.096711772,13594500.29960773,16729111.586251911
1005647.7650844485,757510.45402149402,0.0,73674.302378675275,0.0,0.0
15932.707052052287,108973.5408172828,0.0,1559428.5395515782,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1446595.2717820341,1222446.3291891438,1416950.7136409935,0,0,0
305204.83214318223,424960.95963090099,325845.75119143788,0,0,0
2080872.8896599889,1985798.9641430236,2003325.9447025231,0,0,0
536182.86018654634,373012.83907871705,602038.17904325016,0,0,0
2263910.2479642993,2474751.5894138082,2568254.6093821926,0,0,0
0.0,291376.22595231823,518037.13929945801,0,0,0
1696877.2449774514,1160999.843084173,1281451.4958903377,0,0,0
0.0,205988.63011164157,253633.52824253653,0,0,0
360355.34176755691,306441.19881761353,274171.2913175181,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38857899.007458173,42256098.149187788,39267487.79603865,222228332.44386539,256686159.95011711,231600524.04754871
0.0,0.0,0.0,0.0,0.0,0.0
1427558.0998541994,1334984.3105963615,0.0,11997612.101689601,18256545.556360446,16299616.265340786
31361785.268395182,31719537.712394532,29716271.15621227,425223299.77848446,516910048.12614059,476413170.89495152
0.0,0.0,0.0,0.0,0.0,0.0
3451126.9264421179,3079738.8674755665,3881580.4041904323,14686605.788534177,13914725.210091099,17314166.839245472
1027643.3836705429,739151.30420132668,0.0,0.0,0.0,0.0
11542.721341692673,115239.71796291709,0.0,1583665.2634945197,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1446595.3321896978,1222446.2302453795,1416950.7189958941,0,0,0
305204.80878436111,424960.99799140624,325845.74902826507,0,0,0
2080872.8941659152,1985798.9567284621,2003325.945134151,0,0,0
536182.85961189005,373012.84002581035,602038.1789866999,0,0,0
2263910.2480185744,2474751.5893242448,2568254.6093876525,0,0,0
0.0,291376.22595898522,518037.13929904491,0,0,0
1696877.2449760851,1160999.8430837672,1281451.4958903636,0,0,0
0.0,205988.63011166223,253633.52824253502,0,0,0
360355.34176763147,306441.19881761272,274171.29131751816,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
87767708.492066294,88896388.519262969,80631800.839580461,191624940.65919489,217858971.90910465,217749196.08951244
0.0,0.0,0.0,0.0,0.0,0.0
0.0,2035142.7123216197,0.0,12495355.796769543,18607557.29708115,10753107.746945553
208790989.46837297,203183419.08403593,189925087.35545909,758438029.57553661,783505949.41596174,818077118.92416799
0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0,13662997.634119233,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
39542543.662055828,33789667.32388287,34320501.003764041,18221242.822051391,17887750.633606635,15328125.593494827
1041502.8601915586,0.0,6085843.1823271709,0.0,0.0,0.0
10207496.370072437,13597801.114995698,10778160.124897769,0,0,0.0
8898024.9611341022,7993131.2667244375,3293229.4201137754,0,0,0
14123265.616465336,26006424.603204791,10132901.905354863,0,0,0
21285179.258549683,23313018.555524822,16850999.934829563,0,0,0
45174456.754441589,46932270.275840722,37111786.501812465,0,0,0
13730273.87907126,15929773.81390346,18696064.412458815,0,0,0
50427187.126540847,52965106.725253679,54714794.807566196,0,0,0
7856769.1685809446,8522804.6849570107,9355403.5351269227,0,0,0
26673243.210950363,25680433.750216059,25537241.114859473,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
447238229.90894413,488561395.52816164,478051200.46275079,1049419641.7625599,1067671088.2103533,1028263586.4839786
0.0,0.0,0.0,37358040.978051379,12611134.583609015,24310966.062545575
65771158.12275929,94669844.609889969,76652599.997355834,121752810.67039986,130570026.6167797,103813324.09877937
1003978860.0722069,987952229.56284201,961841919.91042662,2706195824.0844941,2727334425.2153378,2769710878.3610935
2226527.0210806881,9655266.6965841036,4365775.6641935958,7034653.5181452883,0.0,0.0
200955405.71602774,198551762.27847299,194294123.77297011,170092143.29100052,113002894.29853751,114786191.20788884
14727162.453781983,9702580.5656137355,13943908.482892282,6535519.224645148,4675079.2365494892,0.0
20620917.072657518,21891076.539653659,21058525.01696004,21504455.309348099,6868048.8559776098,4597673.1541537317
0.0,0.0,297853.13075291616,0.0,0.0,0.0
8663306.0331980195,10651164.226573914,10395811.616191324,14148536.849331019,5439332.2743436275,7923325.7327696532
7578864.8150201859,10087569.205721818,9272344.8035321981,0.0,0.0,0.0
27702067.427093003,34155615.632505774,28118566.436000556,1878917.8105043757,38565.736493111428,0
12881210.279317083,21181302.532381911,21376100.201780565,9132724.9698136467,5964117.9540143497,7506975.1104058493
76398605.170948744,81287898.606354341,69476583.291545466,0.0,0.0,0
44976567.278336443,58476393.963652879,55949664.581734166,7753665.4982086206,8872462.3414253369,9646589.1633492429
92166271.292748883,123534474.70460786,102689518.13472897,0.0,0.0,495295.80934702512
40640648.848418854,49462397.402856447,43204164.935654089,0,0,0
153976586.39358604,174469129.65354055,162147654.02903396,0,0,0
23800543.301922429,33615549.691628911,38193624.840565607,0,0,0
72749729.18483758,88125457.888906494,85886290.942879409,0,0,0
0.0,0.0,0.0,0,0,0
9012411.2223294806,12763448.571344161,12433082.557486052,0,0,0
0.0,0.0,253193.26953191473,0,0,0
612261.35575866164,672022.39498710376,887983.18987408525,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
76560618.502214223,68921833.551606476,86491132.881867394,250638040.4631891,280385423.18599206,293445782.102005
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
382954994.25863278,396153457.67362708,284931052.97324938,1216291944.8757529,1182839752.3309169,1191731105.4394362
0.0,0.0,27870357.834944941,0.0,0.0,0.0
125855691.88076676,128606072.87012731,106998552.21576762,62574205.685638532,55441029.851349883,55264271.692863315
0.0,2443718.2433255105,2319468.0603152667,4959678.7923597246,0.0,318728.95044095523
8871434.4476379547,9449500.1680658292,10645468.837435151,1934161.0096597588,0.0,0.0
0.0,0.0,0.0,0,0,0
6071887.6721919747,3711055.681365829,7370803.1593980873,12785303.507607397,12581781.52306493,9977279.2279542666
0.0,0,0.0,0,0,0
2181262.3374903169,3334972.4067841112,2891130.4579629088,0,0,0
1243264.9010086728,1547949.7113644371,221997.15016760086,0,0,0
7408333.0415455066,5609032.2181739165,9889730.1264847182,0,0,0
0.0,0,0.0,0,0,0
0,0,0,0,0,0
9635883.4754813872,11171658.49106561,9126712.0994943492,0,0,0
17644520.786192972,18876999.971334882,14741925.16243198,0,0,0
4235659.7522969972,9551163.4705499467,11657176.813687034,0,0,0
19865711.190956768,22824130.406025451,12844674.684021134,0,0,0
0.0,0.0,0.0,0,0,0
5013963.775320299,9235855.0239059385,8021400.7819935931,0,0,0
545567.17914796656,765803.35923400288,310297.13969301351,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
72666495.61574851,74840769.48000288,81251385.495234549,162809053.1914643,176244176.14770064,133141601.5133509
2279339.8579906728,8114340.9139118064,4358546.0883799754,41647607.226363212,0.0,0.0
34936488.678466558,30692694.95992304,9197799.4175012298,0.0,0.0,0.0
24699538.142258245,29914871.556320023,36677219.733235486,295639806.635759,345778251.99880242,337668031.20768881
594031.91958577861,7407481.8176548043,1459298.0842816369,25365971.471265484,0.0,0.0
62793196.681582101,67863142.671868578,43766079.685790412,111326004.0746011,71486872.987971798,53833458.91935014
1265502.7663306545,2730951.0603259178,1228328.0681448928,0.0,0.0,0.0
14586247.853290461,10321526.642950471,10577383.346697429,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2904515.6171477092,4656754.6202048911,5474715.9907042561,8810095.7580430992,2534093.8299783119,4323655.3438603608
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
363856.19798706728,335157.24803743733,593605.8818877351,2082576.7031120791,1779472.8290668977,1911007.0618996953
683.15998959149078,0.0,0.0,0.0,0.0,0.0
167900.08321845334,78215.916261211969,19592.64571868351,85299.404873003979,0,0
38920.957827652011,142073.33892381671,203653.57157885339,250024.99398177362,552128.34784999071,272351.5590928024
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
120761510.98425466,131139375.81366542,131748531.76363835,274384483.76917446,269645017.14832145,254630818.13567463
4771932.7161849765,7787522.6860316228,10006179.148860315,18546479.309888292,15296594.604488606,8300063.8057898069
18363969.709645569,21468278.578481376,20175876.676113233,37026202.020677172,29940040.93955211,28664217.025326535
232104317.38036805,236690669.2604866,232135795.05843496,733474779.40498519,715318620.21223712,672522827.22590411
16731512.342978261,14723635.821205284,16911056.187492259,36269837.406207375,18292169.061226983,24993320.304029435
45837410.93548543,42261088.160408325,41511445.526516855,55613945.041140817,38971507.901414655,26362558.271683179
3340331.6716628852,4930636.0065162731,2983163.1661354606,0.0,0.0,1730869.9682935749
0.0,0,0,0.0,0.0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
12295036.630451549,15175533.112755854,13666452.338957187,708742.58365891071,247333.69938110467,174916.39325015567
4120044.2115615909,4445029.0087001873,4458053.1917959461,0,0,0
24503808.114178251,25066434.660744786,18114156.590041585,0,242513.31904459716,0
26164885.073820598,29070388.936625775,34057768.623990282,6064262.3841424063,7103899.1696080975,8072362.9707362838
46975373.281338371,48495664.460230201,50733610.672170982,4630508.0282303607,4224931.3477268005,3199980.713277658
0.0,2745020.7140570027,1781743.1278238904,61116.842590658387,0.0,0
47176136.662688859,52312660.180785164,58585326.537312724,1003217.9404707412,886984.72446353338,0
7863710.5313808564,8803383.4128434174,9267083.6402288415,0,0,0
912078.77028541104,1171381.693701202,5141046.6139649665,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
188529835.77009302,208463637.61292839,214654255.95937499,348563962.08754718,323956053.8137005,312992446.64036316
0.0,0.0,1837278.6817127671,0.0,7895933.6430548755,4895028.4669956863
47205499.513742656,44641425.448059052,47400117.041715346,65199676.684508793,46881378.409122027,43438519.467170522
433472541.98065889,439468661.71031809,438631175.77841365,1139752388.9295938,1073382958.7762799,996442401.32030129
13777418.548732158,13243065.476804072,5613654.7431128947,0.0,0.0,0.0
102701962.24621405,96094528.551384926,101654208.87503935,53277032.617249243,23855682.827164784,3171769.1678242064
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2539596.6039424008,2571609.105609613,1554224.6080521795,0,0,0
5971390.8394292416,6636518.319339104,6268714.430247928,167539.44728708972,0,44160.356546824143
11433968.244846411,12049116.270445757,10036401.344644422,3162909.1157862833,3495332.7520145923,3689711.2888572267
3512021.3240500437,9618328.007167723,7206907.8654916855,468803.07992924209,1100254.3311883828,1110388.0040643564
0.0,1606527.2261650043,445841.23674159963,0,0,0
11004231.430365134,12781696.533635192,13680539.639594741,0,0,0
1391361.0927249598,1344952.3837406144,1457083.1926084938,0,0,0
5529613.21071738,6540443.0421735076,6992772.7984839957,0,0,0
0.0,0.0,241114.84563683733,0,0,0
411096.32056834671,826309.09794201888,560763.91896051692,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
125410861.76419994,115490089.72712904,122773794.31627679,277212039.10248572,288711016.20998406,287615763.74212056
39608901.633136339,27797021.448176302,30260579.066787526,0.0,0.0,0.0
53061736.155840337,40121627.115370497,30857881.683517188,53834951.889596142,42794151.649568684,32279698.345513679
74244183.743227229,77178445.093033269,59047079.766247615,273392855.81625229,306884220.65504998,356733701.64834982
20018050.341902662,12248294.591525912,32586283.66141399,43489144.402617916,64231574.682078339,48198071.092268616
59347718.825660065,54434716.790922441,38622684.391578756,99715180.750768825,65767752.340459161,124092731.65679003
712320.74595775618,0.0,0.0,0.0,0.0,0.0
1518644.6868906631,1479617.2704090376,5860200.4757300438,0.0,0.0,0.0
0,0,0,0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
21439584.416900761,18389593.976789515,19410271.92936261,19575895.945860256,16766377.724012466,22396776.591337692
14947333.099968545,13967792.960098274,12776161.81283747,0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0
15900665.920560591,14535784.439830072,13883532.202253586,3010746.5644700802,599020.29787667957,792787.31617220305
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4493046.3169963667,7784759.1808063313,6943793.4075570991,25078568.487919878,28647184.057454936,24187617.735388707
0,0,0,0,0,0
0,0,0,0,0,0
118566675.99578683,113480204.31570685,109890692.45982294,387938565.25188613,330735409.90398324,324990714.20851648
0.0,360399.42364481301,0.0,0.0,4054003.7323997929,675256.71240814042
13647136.14800927,10057680.050181877,8879789.2243833877,20767783.843521345,14851479.505953655,11188668.245538149
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
